Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,branch-7o5e,branch-slr6,branch-ll18,branch-nsxn,randomiser-qxk8,Page,Page ID,Page Counter,Question,Response Type,Key,Response,Tag,OptionOrder,Object Name,Object Number,Object ID,Store: participant proceeds,Store: experiment ends,Store: participant proceeds.,Store: experiment ends.,Store: consent
5,1750959733517,26/06/2025 17:42:13,1750945333517,-4,26/06/2025 09:42:13,232446,10,questionnaire-ybb8,,47653415,BLIND,13735233,,complete,,685d85fd256d43ba6af9e40c,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x778,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,END,19651,,,,,,,,,
1,1750959785321,26/06/2025 17:43:05,1750945385321,-4,26/06/2025 09:43:05,232446,10,questionnaire-ybb8,,47653440,BLIND,13735238,,complete,,685d83a3ecccb179ec5dd27d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x722,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750959802720,26/06/2025 17:43:22,1750945402720,-4,26/06/2025 09:43:22,232446,10,questionnaire-ybb8,,47653440,BLIND,13735238,,complete,,685d83a3ecccb179ec5dd27d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x722,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750959802720,26/06/2025 17:43:22,1750945402720,-4,26/06/2025 09:43:22,232446,10,questionnaire-ybb8,,47653440,BLIND,13735238,,complete,,685d83a3ecccb179ec5dd27d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x722,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750959802720,26/06/2025 17:43:22,1750945402720,-4,26/06/2025 09:43:22,232446,10,questionnaire-ybb8,,47653440,BLIND,13735238,,complete,,685d83a3ecccb179ec5dd27d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x722,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,675aaec58dfc729c338a52eb,,,ID,1,object-55,,,,,I agree
5,1750959802721,26/06/2025 17:43:22,1750945402721,-4,26/06/2025 09:43:22,232446,10,questionnaire-ybb8,,47653440,BLIND,13735238,,complete,,685d83a3ecccb179ec5dd27d,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 138.0.0.0,1440x900,1440x722,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,17368,,,,,,,,,
1,1750959924360,26/06/2025 17:45:24,1750945524360,-4,26/06/2025 09:45:24,232446,10,questionnaire-ybb8,,47653496,BLIND,13735247,,complete,,685d86fef59cd6740fb7ecbf,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750960095192,26/06/2025 17:48:15,1750945695192,-4,26/06/2025 09:48:15,232446,10,questionnaire-ybb8,,47653496,BLIND,13735247,,complete,,685d86fef59cd6740fb7ecbf,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750960095192,26/06/2025 17:48:15,1750945695192,-4,26/06/2025 09:48:15,232446,10,questionnaire-ybb8,,47653496,BLIND,13735247,,complete,,685d86fef59cd6740fb7ecbf,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750960095192,26/06/2025 17:48:15,1750945695192,-4,26/06/2025 09:48:15,232446,10,questionnaire-ybb8,,47653496,BLIND,13735247,,complete,,685d86fef59cd6740fb7ecbf,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,5ba288c63fd80800016308c4,,,ID,1,object-55,,,,,I agree
5,1750960095192,26/06/2025 17:48:15,1750945695192,-4,26/06/2025 09:48:15,232446,10,questionnaire-ybb8,,47653496,BLIND,13735247,,complete,,685d86fef59cd6740fb7ecbf,computer,Desktop or Laptop,Windows 10,Edge 137.0.0.0,1536x864,1528x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,170812,,,,,,,,,
1,1750960582102,26/06/2025 17:56:22,1750938982102,-6,26/06/2025 05:56:22,232446,10,questionnaire-ybb8,,47653700,BLIND,13735293,,complete,,685d87dd1570c3177fe10d6f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750960600787,26/06/2025 17:56:40,1750939000787,-6,26/06/2025 05:56:40,232446,10,questionnaire-ybb8,,47653700,BLIND,13735293,,complete,,685d87dd1570c3177fe10d6f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
3,1750960609119,26/06/2025 17:56:49,1750939009119,-6,26/06/2025 05:56:49,232446,10,questionnaire-ybb8,,47653700,BLIND,13735293,,complete,,685d87dd1570c3177fe10d6f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750960609119,26/06/2025 17:56:49,1750939009119,-6,26/06/2025 05:56:49,232446,10,questionnaire-ybb8,,47653700,BLIND,13735293,,complete,,685d87dd1570c3177fe10d6f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
5,1750960609120,26/06/2025 17:56:49,1750939009120,-6,26/06/2025 05:56:49,232446,10,questionnaire-ybb8,,47653700,BLIND,13735293,,complete,,685d87dd1570c3177fe10d6f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,676d800c5499f924389756b5,,,ID,1,object-55,,,,,I agree
6,1750960609120,26/06/2025 17:56:49,1750939009120,-6,26/06/2025 05:56:49,232446,10,questionnaire-ybb8,,47653700,BLIND,13735293,,complete,,685d87dd1570c3177fe10d6f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x960,1536x826,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,26963,,,,,,,,,
1,1750960863882,26/06/2025 18:01:03,1750942863882,-5,26/06/2025 08:01:03,232446,10,questionnaire-ybb8,,47653786,BLIND,13735314,,complete,,685d8abcea3bba217f5a161f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1600x900,1600x739,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
2,1750960926386,26/06/2025 18:02:06,1750942926386,-5,26/06/2025 08:02:06,232446,10,questionnaire-ybb8,,47653786,BLIND,13735314,,complete,,685d8abcea3bba217f5a161f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1600x900,1600x739,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
3,1750960940714,26/06/2025 18:02:20,1750942940714,-5,26/06/2025 08:02:20,232446,10,questionnaire-ybb8,,47653786,BLIND,13735314,,complete,,685d8abcea3bba217f5a161f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1600x900,1600x739,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750960940714,26/06/2025 18:02:20,1750942940714,-5,26/06/2025 08:02:20,232446,10,questionnaire-ybb8,,47653786,BLIND,13735314,,complete,,685d8abcea3bba217f5a161f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1600x900,1600x739,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
5,1750960940714,26/06/2025 18:02:20,1750942940714,-5,26/06/2025 08:02:20,232446,10,questionnaire-ybb8,,47653786,BLIND,13735314,,complete,,685d8abcea3bba217f5a161f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1600x900,1600x739,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,675f4880d357baddb38a9c2c,,,ID,1,object-55,,,,,I agree
6,1750960940715,26/06/2025 18:02:20,1750942940715,-5,26/06/2025 08:02:20,232446,10,questionnaire-ybb8,,47653786,BLIND,13735314,,complete,,685d8abcea3bba217f5a161f,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1600x900,1600x739,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,END,76783,,,,,,,,,
1,1750960929072,26/06/2025 18:02:09,1750946529072,-4,26/06/2025 10:02:09,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750960975552,26/06/2025 18:02:55,1750946575552,-4,26/06/2025 10:02:55,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
3,1750960982694,26/06/2025 18:03:02,1750946582694,-4,26/06/2025 10:03:02,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750960982695,26/06/2025 18:03:02,1750946582695,-4,26/06/2025 10:03:02,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
5,1750960982695,26/06/2025 18:03:02,1750946582695,-4,26/06/2025 10:03:02,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,663aef0aebe90e5eae33712b,,,ID,1,object-55,,,,,I agree
6,1750960982696,26/06/2025 18:03:02,1750946582696,-4,26/06/2025 10:03:02,232446,10,questionnaire-ybb8,,47653801,BLIND,13735320,,complete,,685d8ab6b367d0ca7f54f036,computer,Desktop or Laptop,Mac OS 10.15.7,Chrome 137.0.0.0,1440x900,1440x812,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,53585,,,,,,,,,
1,1750961008389,26/06/2025 18:03:28,1750946608389,-4,26/06/2025 10:03:28,232446,10,questionnaire-ybb8,,47653821,BLIND,13735325,,complete,,685d8b2a003ea9dcd7b10f3e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750961720106,26/06/2025 18:15:20,1750947320106,-4,26/06/2025 10:15:20,232446,10,questionnaire-ybb8,,47653821,BLIND,13735325,,complete,,685d8b2a003ea9dcd7b10f3e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750961720106,26/06/2025 18:15:20,1750947320106,-4,26/06/2025 10:15:20,232446,10,questionnaire-ybb8,,47653821,BLIND,13735325,,complete,,685d8b2a003ea9dcd7b10f3e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750961720106,26/06/2025 18:15:20,1750947320106,-4,26/06/2025 10:15:20,232446,10,questionnaire-ybb8,,47653821,BLIND,13735325,,complete,,685d8b2a003ea9dcd7b10f3e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,67da14ccd38d6a25f0c0c531,,,ID,1,object-55,,,,,I agree
5,1750961720107,26/06/2025 18:15:20,1750947320107,-4,26/06/2025 10:15:20,232446,10,questionnaire-ybb8,,47653821,BLIND,13735325,,complete,,685d8b2a003ea9dcd7b10f3e,computer,Desktop or Laptop,Windows 10,Chrome 131.0.0.0,1280x720,1280x585,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,711621,,,,,,,,,
1,1750961290383,26/06/2025 18:08:10,1750946890383,-4,26/06/2025 10:08:10,232446,10,questionnaire-ybb8,,47653921,BLIND,13735344,,complete,,685d8c76dc1924776b642e78,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,BEGIN,,,,,,,,,,
2,1750961352610,26/06/2025 18:09:12,1750946952610,-4,26/06/2025 10:09:12,232446,10,questionnaire-ybb8,,47653921,BLIND,13735344,,complete,,685d8c76dc1924776b642e78,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750961352610,26/06/2025 18:09:12,1750946952610,-4,26/06/2025 10:09:12,232446,10,questionnaire-ybb8,,47653921,BLIND,13735344,,complete,,685d8c76dc1924776b642e78,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750961352610,26/06/2025 18:09:12,1750946952610,-4,26/06/2025 10:09:12,232446,10,questionnaire-ybb8,,47653921,BLIND,13735344,,complete,,685d8c76dc1924776b642e78,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,655b6a0d11066d07716ab0b5,,,ID,1,object-55,,,,,I agree
5,1750961352611,26/06/2025 18:09:12,1750946952611,-4,26/06/2025 10:09:12,232446,10,questionnaire-ybb8,,47653921,BLIND,13735344,,complete,,685d8c76dc1924776b642e78,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1536x864,1536x738,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,pier_beer,,,,,info,,END,62181,,,,,,,,,
1,1750962890919,26/06/2025 18:34:50,1750948490919,-4,26/06/2025 10:34:50,232446,10,questionnaire-ybb8,,47654620,BLIND,13735469,,complete,,685d923c6a2445749b0e227c,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1178x663,1600x773,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750962931807,26/06/2025 18:35:31,1750948531807,-4,26/06/2025 10:35:31,232446,10,questionnaire-ybb8,,47654620,BLIND,13735469,,complete,,685d923c6a2445749b0e227c,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1178x663,1600x773,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750962931807,26/06/2025 18:35:31,1750948531807,-4,26/06/2025 10:35:31,232446,10,questionnaire-ybb8,,47654620,BLIND,13735469,,complete,,685d923c6a2445749b0e227c,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1178x663,1600x773,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750962931807,26/06/2025 18:35:31,1750948531807,-4,26/06/2025 10:35:31,232446,10,questionnaire-ybb8,,47654620,BLIND,13735469,,complete,,685d923c6a2445749b0e227c,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1178x663,1600x773,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,67be05692b18b631ece5fd2e,,,ID,1,object-55,,,,,I agree
5,1750962931808,26/06/2025 18:35:31,1750948531808,-4,26/06/2025 10:35:31,232446,10,questionnaire-ybb8,,47654620,BLIND,13735469,,complete,,685d923c6a2445749b0e227c,computer,Desktop or Laptop,Windows 10,Chrome 128.0.0.0,1178x663,1600x773,,,0,Consent Form session 1,5,participant proceeds,second try,participant proceeds,,beer_pier,,,,,info,,END,40820,,,,,,,,,
1,1750973186391,26/06/2025 21:26:26,1750947986391,-7,26/06/2025 07:26:26,232446,10,questionnaire-ybb8,,47657358,BLIND,13736034,,complete,,685da62314ad80092241d2aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x953,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,BEGIN,,,,,,,,,,
2,1750973268145,26/06/2025 21:27:48,1750948068145,-7,26/06/2025 07:27:48,232446,10,questionnaire-ybb8,,47657358,BLIND,13736034,,complete,,685da62314ad80092241d2aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x953,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,value,I agree,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
3,1750973268146,26/06/2025 21:27:48,1750948068146,-7,26/06/2025 07:27:48,232446,10,questionnaire-ybb8,,47657358,BLIND,13736034,,complete,,685da62314ad80092241d2aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x953,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 3,qizj6r,3,"I have read the information sheet and hereby give my consent to take part in this experiment in full knowledge that data are being recorded.<br/><br/>

",response,quantised,1,,I agree|I disagree,Multiple Choice,1,object-51,,,,,I agree
4,1750973268146,26/06/2025 21:27:48,1750948068146,-7,26/06/2025 07:27:48,232446,10,questionnaire-ybb8,,47657358,BLIND,13736034,,complete,,685da62314ad80092241d2aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x953,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,Page 4,pjg878,4,Please provide your Prolific ID:,response,value,63e5b3e89a3823139cb9d35e,,,ID,1,object-55,,,,,I agree
5,1750973268146,26/06/2025 21:27:48,1750948068146,-7,26/06/2025 07:27:48,232446,10,questionnaire-ybb8,,47657358,BLIND,13736034,,complete,,685da62314ad80092241d2aa,computer,Desktop or Laptop,Windows 10,Chrome 137.0.0.0,1920x1080,1920x953,,,0,Consent Form session 1,5,participant proceeds,participant proceeds,,,beer_pier,,,,,info,,END,81735,,,,,,,,,
END OF FILE
